"FranchsieID","GoalieId","FHMID","Player.Name","LeagueId","newTeamID","TeamId","SubtotalForId","Season","isPlayoffs","GamesPlayed","Wins","Losses","OvertimeLosses","Minutes","PenaltyMinutes","Shutouts","GoalsAgainst","ShotsAgainst","Assists","EmptyGoalAgainst","PenaltyShotAttempts","Starts","Backups","PenaltyShotSaves","X","X.1"
"31",100041,"1100074","Fabian Fuhrberg",3,NA,"31","",23,0,3,0,1,0,93,0,0,4,34,0,0,0,0,10,0,NA,1100081
"31",100077,"1100081","Jackson Weekes",3,NA,"31","",23,0,10,1,6,2,514,0,0,32,226,0,1,3,10,0,7,NA,1100113
"32",100053,"1100098","Mika Aalto",3,NA,"32","",23,0,1,0,0,1,36,0,0,1,21,0,0,2,0,10,0,NA,1100112
"32",100055,"1100074","Jakub Aittokallio",3,NA,"32","",23,0,10,6,2,1,574,0,3,21,250,1,0,3,10,0,3,NA,1100109
"33",100051,"1100077","Mike Verminski",3,NA,"33","",23,0,10,6,3,0,584,2,2,28,292,1,0,12,10,0,7,NA,1100119
"33",100047,"1100101","Computer Berlin",3,NA,"33","",23,0,1,0,1,0,25,0,0,2,10,0,0,0,0,10,0,NA,1100127
"34",100079,"1100077","Colin Schmidt",3,NA,"34","",23,0,10,7,3,0,608,2,0,27,271,0,0,3,10,0,10,NA,1100125
"35",100091,"1100101","Sergei Kozar",3,NA,"35","",23,0,2,0,1,0,95,0,0,4,43,0,0,0,1,9,0,NA,1100089
"35",100087,"1100089","Mark Harter",3,NA,"35","",23,0,9,8,1,0,520,2,1,23,241,0,0,8,9,1,8,NA,1100126
"36",100066,"1100074","Dustin Rose",3,NA,"36","",23,0,10,4,6,0,581,0,1,29,304,0,0,3,10,0,10,NA,1100121
"36",100048,"1100100","Cyan Winters",3,NA,"36","",23,0,1,0,0,0,23,0,0,1,8,0,0,0,0,10,0,NA,1100122
"0",100090,"1100098","Phil Osgoode",3,NA,"60","",24,1,1,0,1,0,59,0,0,4,24,0,1,0,1,0,0,NA,1100107
"0",100090,"1100089","Phil Osgoode",3,NA,"60","",24,0,10,4,6,0,561,2,1,32,249,1,0,0,10,0,0,NA,1100123
"0",100093,"1100107","Lee Bowden",3,NA,"60","",24,0,1,0,0,0,37,0,0,2,24,0,0,0,0,10,0,NA,1100105
"1",100029,"1100029","Jonas Gustavo",1,17,"1","",24,0,6,3,3,0,360,0,1,16,156,0,0,0,6,46,0,NA,1100104
"1",100065,"1100065","Jordin FourFour",1,17,"1","",24,0,46,26,14,6,2788,4,2,114,1274,0,2,17,46,6,11,NA,1100087
"2",100078,"1100078","Ryan Winters",1,12,"2","",24,0,6,2,3,1,365,0,1,15,150,1,0,2,6,46,1,NA,1100120
"2",100074,"1100074","Dymo Ranjan",1,12,"2","",24,0,46,28,14,4,2781,0,1,112,1140,3,0,17,46,6,10,NA,1100100
"3",100084,"1100084","Antero Pelkonen",1,15,"3","",24,0,6,2,3,1,338,0,0,17,150,0,0,4,5,47,1,NA,1100079
"3",100055,"1100055","Jakub Aittokallio",1,15,"3","",24,0,47,21,22,3,2821,21,2,133,1197,0,2,27,47,5,21,NA,1100090
"4",100062,"1100062","Eric White",1,8,"4","",24,0,6,2,4,0,360,0,0,24,192,0,0,0,6,46,0,NA,1100099
"4",100060,"1100060","C.J. James",1,8,"4","",24,0,46,24,19,3,2792,6,5,102,1189,2,0,29,46,6,22,NA,1100117
"5",100086,"1100086","Valdermorts Karlensons",1,20,"5","",24,0,45,21,21,3,2725,2,2,131,1334,4,2,21,45,7,14,NA,1100116
"5",100090,"1100090","Phil Osgoode",1,20,"5","",24,0,7,3,3,1,425,0,0,23,189,0,0,3,7,45,2,NA,1100098
"6",100079,"1100079","Colin Schmidt",1,4,"6","",24,0,46,18,24,4,2778,10,1,130,1256,3,1,11,46,6,8,NA,1100128
"6",100045,"1100045","Edwin Ask",1,4,"6","",24,0,6,2,3,1,361,0,1,17,172,1,0,0,6,46,0,NA,1100129
"7",100080,"1100080","Jakob Tanner",1,2,"7","",24,0,46,27,14,5,2788,8,2,122,1213,3,1,21,46,6,17,NA,1100104
"7",100070,"1100070","Gustav Grimm",1,2,"7","",24,0,6,3,3,0,359,0,1,15,156,0,0,0,6,18,0,NA,1100114
"9",100051,"1100051","Mike Verminski",1,1,"9","",24,0,6,3,2,1,373,2,0,26,161,0,0,3,6,46,1,NA,1100081
"9",100081,"1100081","Hunter Wong",1,1,"9","",24,0,46,23,18,5,2804,8,1,124,1363,3,2,37,46,6,29,NA,1100109
"10",100087,"1100087","Mark Harter",1,9,"10","",24,0,46,24,18,4,2811,4,1,123,1221,4,0,38,46,6,27,NA,1100087
"10",100091,"1100091","Sergei Kozar",1,9,"10","",24,0,6,1,5,0,360,0,0,24,192,0,0,0,6,4,0,NA,1100116
"11",100077,"1100077","Jackson Weekes",1,11,"11","",24,0,46,30,9,7,2819,2,7,91,1222,3,1,40,46,6,26,NA,1100126
"11",100089,"1100089","Erik Lundqvist",1,11,"11","",24,0,6,1,3,2,370,0,0,25,177,0,0,7,6,0,5,NA,1100117
"12",100082,"1100082","Arton Laxk",1,19,"12","",24,0,46,15,22,9,2803,4,3,130,1309,0,0,33,46,6,20,NA,1100106
"12",100088,"1100088","Adam Demko",1,19,"12","",24,0,6,3,3,0,365,0,0,21,161,0,0,5,6,46,3,NA,1100124
"14",100056,"1100056","Lauris Prikulis",1,5,"14","",24,0,46,26,16,4,2800,0,3,123,1288,0,2,30,46,6,25,NA,1100114
"14",100085,"1100085","Rob Pressen",1,5,"14","",24,0,6,4,2,0,361,0,0,19,181,0,0,0,6,46,0,NA,1100081
"25",100065,"1100083","Jordin FourFour",3,NA,"25","",24,1,1,0,1,0,60,0,0,5,39,0,0,0,1,0,0,NA,1100113
"25",100089,"1100080","Erik Lundqvist",3,NA,"25","",24,0,1,0,0,0,11,0,0,0,2,0,0,0,0,10,0,NA,1100109
"25",100065,"1100109","Jordin FourFour",3,NA,"25","",24,0,10,6,3,1,598,0,0,30,273,0,0,4,10,0,8,NA,1100112
"26",100098,"1100099","Earnest Ciarelli",3,NA,"26","",24,1,2,1,1,0,118,0,0,4,49,1,0,0,2,0,0,NA,1100119
"26",100098,"1100077","Earnest Ciarelli",3,NA,"26","",24,0,10,5,2,3,618,0,0,31,294,0,0,9,10,0,8,NA,1100108
"28",100080,"1100108","Jakob Tanner",3,NA,"28","",24,0,10,3,6,1,576,0,1,29,321,0,0,4,10,0,5,NA,1100089
"28",100070,"1100081","Gustav Grimm",3,NA,"28","",24,0,2,0,0,0,28,0,0,0,10,0,0,0,0,10,0,NA,1100126
"29",100074,"1100090","Dymo Ranjan",3,NA,"29","",24,1,2,1,1,0,120,0,0,4,49,0,0,0,2,0,0,NA,1100121
"29",100099,"1100101","Tyler No Nerves",3,NA,"29","",24,0,1,0,0,0,19,0,0,0,4,0,0,0,0,10,0,NA,1100122
"29",100074,"1100106","Dymo Ranjan",3,NA,"29","",24,0,10,6,4,0,586,0,0,31,280,0,0,3,10,0,10,NA,1100105
"30",100056,"1100096","Lauris Prikulis",3,NA,"30","",24,1,1,0,1,0,60,0,0,2,25,0,0,0,1,0,0,NA,1100107
"30",100086,"1100103","Valdermorts Karlensons",3,NA,"30","",24,0,1,0,1,0,38,0,0,1,19,0,0,0,0,10,0,NA,1100098
"30",100056,"1100051","Lauris Prikulis",3,NA,"30","",24,0,10,5,3,1,575,2,1,28,245,0,0,6,10,0,7,NA,NA
"31",100041,"1100091","Fabian Fuhrberg",3,NA,"31","",24,1,1,0,0,0,19,0,0,3,17,0,0,0,0,1,0,NA,NA
"31",100077,"1100082","Jackson Weekes",3,NA,"31","",24,1,1,0,1,0,41,0,0,4,11,1,0,0,1,0,0,NA,NA
"31",100077,"1100108","Jackson Weekes",3,NA,"31","",24,0,10,6,4,0,586,2,3,21,255,0,0,0,10,0,0,NA,NA
"31",100041,"1100109","Fabian Fuhrberg",3,NA,"31","",24,0,1,0,0,0,12,0,0,1,8,0,0,0,0,10,0,NA,NA
"32",100055,"1100105","Jakub Aittokallio",3,NA,"32","",24,1,3,2,0,1,200,0,0,8,95,0,0,0,3,0,0,NA,NA
"32",100084,"1100106","Antero Pelkonen",3,NA,"32","",24,0,2,0,0,0,65,0,0,0,23,0,0,0,0,10,0,NA,NA
"32",100055,"1100055","Jakub Aittokallio",3,NA,"32","",24,0,10,6,4,0,535,2,1,23,213,0,0,0,10,0,0,NA,NA
"33",100051,"1100104","Mike Verminski",3,NA,"33","",24,0,10,4,5,1,612,0,0,31,309,2,0,8,10,0,10,NA,NA
"34",100079,"1100092","Colin Schmidt",3,NA,"34","",24,1,3,3,0,0,200,0,1,5,74,0,0,0,3,0,0,NA,NA
"34",100081,"1100079","Hunter Wong",3,NA,"34","",24,0,1,0,0,0,26,0,0,1,18,0,0,0,0,10,0,NA,NA
"34",100079,"1100088","Colin Schmidt",3,NA,"34","",24,0,10,8,2,0,573,0,1,16,260,0,0,0,10,0,0,NA,NA
"35",100087,"1100055","Mark Harter",3,NA,"35","",24,0,10,4,2,4,624,0,0,29,267,0,0,14,10,0,7,NA,NA
"36",100048,"1100087","Cyan Winters",3,NA,"36","",24,0,10,3,7,0,539,2,0,33,283,1,0,0,10,0,0,NA,NA
"36",100205,"1100097","Computer St. Pierre",3,NA,"36","",24,0,2,0,0,0,63,0,0,6,34,0,0,0,0,10,0,NA,NA
"0",100090,"1100081","Phil Osgoode",3,NA,"60","",25,0,10,3,5,2,565,0,0,28,286,0,0,8,10,0,4,NA,NA
"0",100093,"1100080","Lee Bowden",3,NA,"60","",25,0,1,0,0,0,44,0,0,4,28,0,0,0,0,10,0,NA,NA
"1",100074,"1100074","Dymo Ranjan",1,17,"1","",25,0,44,22,18,4,2665,4,1,126,1213,2,1,15,44,6,10,NA,NA
"1",100097,"1100097","Igor Ogorodnikov",1,17,"1","",25,0,6,3,2,1,365,0,1,14,163,0,0,3,6,44,1,NA,NA
"2",100065,"1100065","Jordin FourFour",1,12,"2","",25,0,44,23,14,7,2691,2,2,114,1227,5,1,33,44,6,24,NA,NA
"2",100092,"1100092","Mathias Lundgren",1,12,"2","",25,0,6,3,2,1,365,4,0,14,145,1,0,4,6,44,1,NA,NA
"3",100084,"1100084","Antero Pelkonen",1,15,"3","",25,0,3,0,3,0,179,2,0,11,81,0,0,0,3,30,0,NA,NA
"3",100055,"1100055","Jakub Aittokallio",1,15,"3","",25,0,44,27,15,2,2674,0,2,107,1151,6,1,24,44,6,19,NA,NA
"3",100045,"1100045","Edwin Ask",1,15,"3","531",25,0,3,0,2,1,184,0,0,11,74,0,0,4,3,14,2,NA,NA
"4",100062,"1100062","Eric White",1,8,"4","",25,0,6,1,3,2,369,0,0,20,183,0,0,2,6,44,1,NA,NA
"4",100060,"1100060","C.J. James",1,8,"4","",25,0,44,25,19,0,2675,4,3,107,1176,2,1,30,44,6,24,NA,NA
"5",100090,"1100090","Phil Osgoode",1,20,"5","",25,0,6,3,2,1,365,0,0,16,130,1,0,4,6,44,2,NA,NA
"5",100095,"1100095","Valdemorts Karlensons",1,20,"5","",25,0,44,25,17,2,2665,0,2,115,1104,2,2,19,44,6,14,NA,NA
"6",100079,"1100079","Colin Schmidt",1,4,"6","",25,0,44,27,15,2,2669,0,2,114,1223,1,1,20,44,6,17,NA,NA
"6",100045,"1100045","Edwin Ask",1,4,"6","531",25,0,6,4,1,1,360,0,0,13,149,1,0,0,6,26,0,NA,NA
"7",100070,"1100070","Gustav Grimm",1,2,"7","",25,0,8,3,5,0,430,0,0,26,191,1,0,0,7,43,0,NA,NA
"7",100080,"1100080","Jakob Tanner",1,2,"7","",25,0,43,21,17,4,2589,19,1,112,1184,0,1,19,43,7,9,NA,NA
"8",100083,"1100083","Mike Schmidt",1,22,"42","",25,0,5,2,2,1,310,0,0,13,140,0,0,8,5,45,3,NA,NA
"8",100096,"1100096","Nikita Nevzorov",1,22,"42","",25,0,45,15,22,8,2737,0,1,153,1340,4,1,29,45,5,19,NA,1100104
"9",100081,"1100081","Hunter Wong",1,1,"9","",25,0,44,23,19,2,2666,0,2,119,1138,4,1,20,44,6,14,NA,1100116
"9",100051,"1100051","Mike Verminski",1,1,"9","",25,0,6,6,0,0,360,0,0,13,148,0,0,0,6,44,0,NA,1100129
"10",100087,"1100087","Mark Harter",1,9,"10","",25,0,44,17,20,7,2671,8,2,130,1139,1,1,26,44,6,14,NA,1100117
"10",100093,"1100093","Lee Bowden",1,9,"10","",25,0,6,3,2,1,370,0,0,16,180,0,0,5,6,0,3,NA,1100121
"11",100089,"1100089","Erik Lundqvist",1,11,"11","",25,0,7,3,4,0,421,0,0,21,183,1,0,0,7,43,0,NA,1100079
"11",100077,"1100077","Jackson Weekes",1,11,"11","",25,0,43,22,16,5,2616,4,7,99,1189,2,2,22,43,7,16,NA,1100128
"12",100088,"1100088","Adam Demko",1,19,"12","",25,0,6,2,4,0,359,0,0,25,196,0,0,0,6,44,0,NA,1100120
"12",100082,"1100082","Arton Laxk",1,19,"12","",25,0,44,19,22,3,2660,8,4,121,1250,2,1,10,44,6,8,NA,1100123
"13",100050,"1100050","Jamie Shetler",1,21,"13","",25,0,44,19,19,6,2674,4,1,135,1345,6,0,24,44,6,15,NA,1100087
"13",100094,"1100094","Kyle Cobb",1,21,"13","",25,0,6,1,5,0,360,0,0,21,174,1,0,0,6,44,0,NA,1100087
"14",100056,"1100056","Lauris Prikulis",1,5,"14","",25,0,44,27,12,5,2674,4,6,98,1200,0,1,22,44,6,15,NA,1100134
"14",100085,"1100085","Rob Pressen",1,5,"14","",25,0,6,4,1,1,365,0,0,18,179,1,0,4,6,44,2,NA,1004901
"15",100067,"1100112","Milo Ethier",2,NA,"46","",25,1,2,0,0,0,43,0,0,2,21,0,0,0,0,6,0,NA,1100133
"15",100101,"1100109","Kyle Prince",2,NA,"46","",25,1,6,2,3,1,344,0,0,22,168,0,0,0,6,0,0,NA,1100087
"15",100067,"1100080","Milo Ethier",2,NA,"46","",25,0,11,4,2,1,491,2,1,19,223,1,0,7,6,44,5,NA,1100131
"15",100101,"1100105","Kyle Prince",2,NA,"46","",25,0,45,19,18,6,2571,2,4,123,1116,6,1,36,44,6,32,NA,1100121
"16",100219,"1100090","Leo Mackinnon",2,NA,"51","",25,1,1,0,0,0,14,0,0,0,8,0,0,0,0,11,0,NA,1100121
"16",100093,"1100083","Lee Bowden",2,NA,"51","",25,1,11,6,4,1,663,2,0,37,303,1,1,0,11,0,0,NA,1100130
"16",100093,"1100116","Lee Bowden",2,NA,"51","",25,0,44,17,22,4,2367,6,2,134,963,2,0,8,44,0,28,NA,1100133
"16",100221,"1100117","ZzJack's Robot Gilbert",2,NA,"51","",25,0,1,0,0,1,52,0,0,4,30,0,0,0,0,6,0,NA,1100104
"16",100219,"1100098","Leo Mackinnon",2,NA,"51","",25,0,16,2,3,1,610,2,0,31,282,1,0,2,6,44,0,NA,1100114
"17",100099,"1100079","Tyler No Nerves",2,NA,"17","",25,1,5,1,4,0,214,0,0,19,89,0,1,0,5,0,0,NA,1100107
"17",100234,"1100080","Gavin Trent",2,NA,"17","",25,1,3,0,0,0,86,0,0,0,21,0,0,0,0,5,0,NA,1100081
"17",100234,"1100104","Gavin Trent",2,NA,"17","",25,0,13,2,6,1,650,0,0,38,253,0,0,6,9,41,6,NA,1100126
"17",100099,"1100109","Tyler No Nerves",2,NA,"17","",25,0,42,27,13,1,2377,2,3,102,959,2,0,10,41,9,33,NA,1100120
"18",100109,"1100087","Brett Broadway",2,NA,"52","",25,1,12,7,3,2,735,0,1,37,315,0,0,0,12,0,0,NA,1100129
"18",100112,"1100107","Emmett Roy",2,NA,"52","",25,0,17,5,4,0,713,0,0,36,304,0,1,0,8,42,0,NA,1100087
"18",100109,"1100099","Brett Broadway",2,NA,"52","",25,0,42,19,19,3,2319,2,0,135,992,1,0,12,42,8,35,NA,1100116
"19",100103,"1100097","Austin Lemieux",2,NA,"15","",25,1,4,1,3,0,238,0,0,14,109,1,1,0,4,1,0,NA,1100128
"19",100130,"1100098","BJ Cobbledick",2,NA,"15","",25,1,1,0,1,0,60,0,0,3,19,0,0,0,1,4,0,NA,1100114
"19",100103,"1100118","Austin Lemieux",2,NA,"15","",25,0,42,16,19,5,2294,6,2,124,873,1,2,35,41,9,23,NA,1004901
"19",100130,"1100112","BJ Cobbledick",2,NA,"15","",25,0,18,3,4,3,759,0,0,39,315,0,1,5,9,41,4,NA,1100127
"20",100091,"1100114","Sergei Kozar",2,NA,"50","",25,1,5,1,4,0,299,0,0,19,121,0,0,0,5,0,0,NA,1100089
"20",100091,"1100083","Sergei Kozar",2,NA,"50","",25,0,46,26,17,2,2623,0,4,109,993,4,0,18,44,6,34,NA,1100126
"20",100233,"1100097","Oliver Scholz",2,NA,"50","",25,0,9,2,2,1,409,2,0,25,189,1,0,0,6,44,0,NA,1100122
"21",100232,"1100117","Nicholas Hall",2,NA,"21","",25,1,1,0,0,0,15,0,0,0,7,0,0,0,0,17,0,NA,1100081
"21",100100,"1100088","Christoffer Bjornsson",2,NA,"21","",25,1,17,12,3,2,1070,0,0,49,397,2,0,0,17,0,0,NA,1100105
"21",100232,"1100087","Nicholas Hall",2,NA,"21","",25,0,4,0,1,1,107,0,0,6,43,0,0,2,0,22,0,NA,1100113
"21",100100,"1100089","Christoffer Bjornsson",2,NA,"21","",25,0,47,26,16,1,2621,4,0,149,1043,4,0,20,46,4,28,NA,1100116
"22",100105,"1100100","Robert Andersson",2,NA,"48","",25,1,5,0,0,0,192,0,0,9,76,0,0,0,0,17,0,NA,1100121
"22",100098,"1100104","Earnest Ciarelli",2,NA,"48","",25,1,17,9,7,1,864,0,1,52,401,3,0,0,17,0,0,NA,1100107
"22",100098,"1100079","Earnest Ciarelli",2,NA,"48","",25,0,37,23,9,3,2135,0,3,99,809,0,0,12,36,14,21,NA,1100110
"22",100105,"1100100","Robert Andersson",2,NA,"48","",25,0,16,8,5,2,905,0,0,40,338,3,0,7,14,36,10,NA,1100117
"25",100065,"1100113","Jordin FourFour",3,NA,"25","",25,1,1,0,0,1,60,0,0,2,23,0,0,0,1,0,0,NA,1100109
"25",100065,"1100098","Jordin FourFour",3,NA,"25","",25,0,10,6,4,0,581,0,1,21,233,1,0,9,10,0,8,NA,1100128
"25",100089,"1100117","Erik Lundqvist",3,NA,"25","",25,0,1,0,0,0,28,0,0,1,9,0,0,0,0,10,0,NA,1100123
"26",100098,"1100115","Earnest Ciarelli",3,NA,"26","",25,1,1,0,0,1,73,0,0,3,33,0,0,0,1,0,0,NA,1100087
"26",100311,"1100124","Computer Goalie",3,NA,"26","",25,0,1,0,0,0,26,0,0,3,16,0,0,0,0,5,0,NA,1100106
"26",100098,"1100108","Earnest Ciarelli",3,NA,"26","",25,0,10,4,6,0,573,2,0,34,266,0,2,0,10,0,0,NA,1100079
"28",100080,"1100106","Jakob Tanner",3,NA,"28","",25,1,1,0,0,1,74,0,0,1,23,0,0,0,1,0,0,NA,1100104
"28",100080,"1100123","Jakob Tanner",3,NA,"28","",25,0,10,5,4,1,609,0,0,23,290,0,0,7,10,0,7,NA,1100120
"29",100099,"1100105","Tyler No Nerves",3,NA,"29","",25,0,1,0,0,0,21,0,0,0,3,0,0,0,0,10,0,NA,1100134
"29",100074,"1100109","Dymo Ranjan",3,NA,"29","",25,0,10,4,5,1,588,0,0,38,323,0,0,5,10,0,6,NA,1100135
"30",100056,"1100085","Lauris Prikulis",3,NA,"30","",25,1,3,3,0,0,180,0,0,5,92,1,0,0,3,0,0,NA,1100121
"30",100056,"1100104","Lauris Prikulis",3,NA,"30","",25,0,8,4,2,1,425,0,1,17,206,0,0,0,7,3,0,NA,1100121
"30",100095,"1100121","Valdemorts Karlensons",3,NA,"30","",25,0,4,2,1,0,181,0,0,8,71,0,0,4,3,7,2,NA,1100139
"31",100077,"1100114","Jackson Weekes",3,NA,"31","",25,1,2,1,1,0,132,0,0,5,47,0,0,0,2,0,0,NA,1100138
"31",100077,"1100122","Jackson Weekes",3,NA,"31","",25,0,9,6,1,1,500,0,0,18,223,2,0,7,8,2,5,NA,1100137
"31",100108,"1100120","Selena Bauer",3,NA,"31","",25,0,2,0,2,0,109,0,0,7,41,1,0,0,2,8,0,NA,1100109
"32",100055,"1100081","Jakub Aittokallio",3,NA,"32","",25,1,1,0,1,0,60,0,0,4,29,0,0,0,1,0,0,NA,1100109
"32",100084,"1100119","Antero Pelkonen",3,NA,"32","",25,0,1,0,0,1,59,0,0,0,32,0,0,4,0,10,0,NA,NA
"32",100055,"1100125","Jakub Aittokallio",3,NA,"32","",25,0,10,5,4,0,546,0,0,24,247,0,0,0,10,0,0,NA,NA
"33",100051,"1100118","Mike Verminski",3,NA,"33","",25,1,3,2,1,0,214,0,1,6,93,0,0,0,3,0,0,NA,NA
"33",100051,"1100124","Mike Verminski",3,NA,"33","",25,0,10,6,3,1,615,0,0,24,302,0,0,8,10,0,8,NA,NA
"34",100079,"1100116","Colin Schmidt",3,NA,"34","",25,1,2,1,0,1,141,0,0,5,64,0,0,0,2,0,0,NA,NA
"34",100079,"1100090","Colin Schmidt",3,NA,"34","",25,0,10,9,1,0,604,2,1,22,261,0,0,3,10,0,10,NA,NA
"35",100097,"1100116","Igor Ogorodnikov",3,NA,"35","",25,0,3,0,0,1,107,0,0,4,38,0,0,0,1,9,0,NA,NA
"35",100087,"1100087","Mark Harter",3,NA,"35","",25,0,9,3,6,0,494,0,0,29,211,0,1,0,9,1,0,NA,NA
"36",100312,"1100106","Jan Kubicky",3,NA,"36","",25,0,3,1,1,1,185,0,0,4,78,0,0,5,3,0,2,NA,NA
"36",100214,"1100081","ZzJack's Robot Roberts",3,NA,"36","",25,0,2,0,0,0,67,0,0,4,40,0,0,0,0,5,0,NA,NA
"36",100205,"1100113","Computer St. Pierre",3,NA,"36","",25,0,5,1,4,0,233,0,0,17,112,1,0,0,5,5,0,NA,NA
"#N/A",100045,"1100045","Edwin Ask",1,NA,"","",25,0,9,4,3,2,544,0,0,24,223,1,0,4,9,40,2,NA,NA
"0",100090,"1100120","Phil Osgoode",3,NA,"60","",26,1,1,0,1,0,60,0,0,3,35,0,0,0,1,0,0,NA,NA
"0",100090,"1100100","Phil Osgoode",3,NA,"60","",26,0,10,6,3,1,586,0,1,26,257,0,0,6,10,0,7,NA,NA
"0",100093,"1100105","Lee Bowden",3,NA,"60","",26,0,1,0,0,0,19,0,0,1,11,0,0,0,0,10,0,NA,NA
"1",100097,"1100097","Igor Ogorodnikov",1,17,"1","",26,0,9,5,2,2,534,0,0,30,263,1,0,3,8,42,2,NA,NA
"1",100074,"1100074","Dymo Ranjan",1,17,"1","565",26,0,21,9,11,1,1267,2,1,65,534,2,3,7,21,8,5,NA,NA
"1",100077,"1100077","Jackson Weekes",1,17,"1","576",26,0,21,11,7,2,1232,15,3,46,520,1,0,18,21,0,15,NA,NA
"2",100092,"1100092","Mathias Lundgren",1,12,"2","",26,0,11,6,5,0,665,0,0,36,278,0,0,5,11,39,4,NA,NA
"2",100078,"1100078","Ryan Winters",1,12,"2","",26,0,39,16,21,2,2345,4,1,131,1077,0,2,6,39,11,4,NA,NA
"3",100055,"1100055","Jakub Aittokallio",1,15,"3","",26,0,44,20,16,8,2680,6,3,116,1220,2,1,25,44,6,17,NA,NA
"3",100045,"1100045","Edwin Ask",1,15,"3","",26,0,6,3,3,0,359,0,0,14,187,0,0,0,6,44,0,NA,NA
"4",100101,"1100101","Kyle Prince",1,8,"4","",26,0,6,3,3,0,359,0,0,20,198,0,0,0,6,44,0,NA,NA
"4",100077,"1100077","Jackson Weekes",1,8,"4","576",26,0,23,5,15,3,1380,4,0,75,663,1,0,4,23,6,3,NA,NA
"4",100074,"1100074","Dymo Ranjan",1,8,"4","565",26,0,21,10,11,0,1257,0,2,52,583,0,0,0,21,0,0,NA,NA
"5",100090,"1100090","Phil Osgoode",1,20,"5","",26,0,6,4,2,0,360,2,0,16,166,0,0,0,6,44,0,NA,NA
"5",100095,"1100095","Valdemorts Karlensons",1,20,"5","",26,0,44,28,10,6,2683,2,2,116,1295,2,0,25,44,6,19,NA,NA
"6",100079,"1100079","Colin Schmidt",1,4,"6","",26,0,44,30,10,4,2660,2,9,83,1083,1,2,20,44,6,14,NA,NA
"6",100091,"1100091","Sergei Kozar",1,4,"6","",26,0,5,3,1,1,305,0,1,11,121,0,0,3,5,20,1,NA,1100117
"6",100076,"1100076","Andre Pfosten",1,4,"6","",26,0,1,0,1,0,59,0,0,5,27,0,0,0,1,24,0,NA,1004901
"7",100080,"1100080","Jakob Tanner",1,2,"7","",26,0,44,22,17,5,2674,2,2,124,1221,0,1,32,44,6,23,NA,1100141
"7",100070,"1100070","Gustav Grimm",1,2,"7","",26,0,6,3,2,1,365,0,1,13,138,0,0,3,6,44,2,NA,1100140
"8",100096,"1100096","Nikita Nevzorov",1,22,"42","",26,0,34,11,20,3,2056,2,0,120,969,1,1,14,34,16,9,NA,1100145
"8",100083,"1100083","Mike Schmidt",1,22,"42","",26,0,16,6,8,2,962,4,1,47,506,1,1,5,16,34,2,NA,1100142
"9",100081,"1100081","Hunter Wong",1,1,"9","",26,0,44,25,15,4,2675,4,4,123,1226,2,2,25,44,6,19,NA,199
"9",100051,"1100051","Mike Verminski",1,1,"9","",26,0,6,6,0,0,363,0,1,10,179,0,0,0,6,44,0,NA,1100144
"10",100087,"1100087","Mark Harter",1,9,"10","",26,0,44,20,18,6,2674,10,1,117,1138,3,0,29,44,6,18,NA,1100146
"10",100102,"1100102","Noah Jackson",1,9,"10","",26,0,6,2,4,0,359,2,0,24,151,0,0,0,6,44,0,NA,231
"11",100089,"1100089","Erik Lundqvist",1,11,"11","",26,0,44,23,19,2,2660,0,4,119,1155,3,2,16,44,6,13,NA,1100143
"11",100100,"1100100","Christoffer Bjornsson",1,11,"11","",26,0,6,3,3,0,359,0,1,17,155,0,1,0,6,0,0,NA,1100106
"12",100082,"1100082","Arton Laxk",1,19,"12","",26,0,43,22,18,3,2595,4,3,99,1217,0,2,16,43,7,10,NA,1100114
"12",100098,"1100098","Earnest Ciarelli",1,19,"12","",26,0,7,4,3,0,426,2,0,27,201,0,1,3,7,43,3,NA,1100113
"13",100050,"1100050","Jamie Shetler",1,21,"13","",26,0,6,1,4,1,364,2,0,22,194,0,0,5,6,44,2,NA,1100105
"13",100099,"1100099","Tyler No Nerves",1,21,"13","",26,0,44,21,19,4,2668,4,1,138,1242,0,5,27,44,6,15,NA,1100104
"14",100085,"1100085","Rob Pressen",1,5,"14","",26,0,6,2,4,0,358,2,1,12,141,0,0,0,6,44,0,NA,1100128
"14",100056,"1100056","Lauris Prikulis",1,5,"14","",26,0,44,26,13,5,2675,6,3,115,1254,5,0,27,44,6,20,NA,1100087
"15",100236,"1100125","Tim Tocchet",2,NA,"46","",26,1,2,0,0,0,61,0,0,1,15,0,0,0,0,6,0,NA,1100117
"15",100127,"1100127","Julius Sylvia",2,NA,"46","",26,1,6,2,3,1,312,0,0,22,115,1,0,0,6,0,0,NA,1100123
"15",100236,"1100106","Tim Tocchet",2,NA,"46","",26,0,11,4,3,1,556,0,0,29,230,0,0,10,8,42,6,NA,1100135
"15",100127,"1100126","Julius Sylvia",2,NA,"46","",26,0,42,18,21,3,2487,2,0,108,970,2,1,13,42,8,26,NA,1100141
"16",100118,"1100081","Jacob Andrews",2,NA,"51","",26,1,4,2,1,0,197,0,0,8,72,1,0,0,3,4,0,NA,1100113
"16",100103,"1100113","Austin Lemieux",2,NA,"51","",26,1,5,1,3,0,231,0,0,14,101,0,0,0,4,3,0,NA,1100121
"16",100103,"1100087","Austin Lemieux",2,NA,"51","",26,0,42,24,14,4,2509,0,2,119,975,2,0,25,42,8,30,NA,1100134
