FHMID,Name,Season,1AS,2AS,3AS,RAS,AS,CC,Bojo Biscuit,Anton Razov,Aidan Richan,Jeff Dar,John McBride,Ryan Jesster,Scott Stevens,Ron Mexico,Turd Ferguson,Mike Honcho,Jay MacDonald,Sergei Karpotsov,Sarmad Khan
1000452,Chris Partlow,S20,,,,,,,,,,,,,1,,,,,,
1000477,Jareth Sto Helit,S20,,,,,,,,,,,,,0,,,,,,
1000365,Joe McKeil,S20,,,,,,,,,,,,,,1,,,,,
1000349,Chris McZehrl,S20,,,,,,,,,,,,,,0,,,,,
1100065,Jordin FourFour,S20,,,,,,,,,,,,,,0,,,,,
1000451,Logan Valentine,S20,,,,,,,,,,,,,,,1,,,,
1100065,Jordin FourFour,S20,,,,,,,,,,,,,,,,1,,,
1000365,Joe McKeil,S20,,,,,,,,,,,,,,,,,1,,
1000365,Joe McKeil,S20,,,,,,,,,,,,,,,,,,1,
1000365,Joe McKeil,S20,,,,,,,,,,,,,,,,,,,1
1000688,Alexandre Daigle,S20,,,,,,1,,,,,,,,,,,,,
1000747,Nicholas Botelho,S20,,,,,,1,,,,,,,,,,,,,
1000629,Lionel Byrde,S20,,,,,,1,,,,,,,,,,,,,
1100065,Jordin FourFour,S20,,,,,,1,,,,,,,,,,,,,
1000721,Xavier Gauthier,S20,,,,,,1,,,,,,,,,,,,,
1000276,Brendan Gibbon,S20,,,,,,1,,,,,,,,,,,,,
1000754,Zemgus Girgensons,S20,,,,,,1,,,,,,,,,,,,,
1000745,Hermione Granger,S20,,,,,,1,,,,,,,,,,,,,
1000786,Anton Gustafsson,S20,,,,,,1,,,,,,,,,,,,,
1100029,Jonas Gustavo,S20,,,,,,1,,,,,,,,,,,,,
1000941,Taylor McDavid,S20,,,,,,1,,,,,,,,,,,,,
1000665,Mike Hawk,S20,,,,,,1,,,,,,,,,,,,,
1000692,Maxim Horvat,S20,,,,,,1,,,,,,,,,,,,,
1000401,Toby Keith,S20,,,,,,1,,,,,,,,,,,,,
1000811,Liam Kinsler,S20,,,,,,1,,,,,,,,,,,,,
1000661,Mikhail Krivokrasov,S20,,,,,,1,,,,,,,,,,,,,
1000651,Jim Lahey,S20,,,,,,1,,,,,,,,,,,,,
1000439,Jackie Lee,S20,,,,,,1,,,,,,,,,,,,,
1000452,Chris Partlow,S20,,,,,,1,,,,,,,,,,,,,
1000717,Chico Salmon,S20,,,,,,1,,,,,,,,,,,,,
1000719,Rico Salmon,S20,,,,,,1,,,,,,,,,,,,,
1000547,Shawn Velevra,S20,,,,,,1,,,,,,,,,,,,,
1000746,Kristina Walker,S20,,,,,,1,,,,,,,,,,,,,
1000698,Bradley Wingels,S20,,,,,,1,,,,,,,,,,,,,
1000365,Joe McKeil,S20,1,,,,,,,,,,,,,,,,,,
1000548,Alexey Kovalenko,S20,1,,,,,,,,,,,,,,,,,,
1000501,Kari Barkov,S20,1,,,,,,,,,,,,,,,,,,
1000378,Darian Scherbluk,S20,1,,,,,,,,,,,,,,,,,,
1000452,Chris Partlow,S20,1,,,,,,,,,,,,,,,,,,
1100065,Jordin FourFour,S20,1,,,,,,,,,,,,,,,,,,
1000315,David Winter,S20,,1,,,,,,,,,,,,,,,,,
1000660,Riko Muerto,S20,,1,,,,,,,,,,,,,,,,,
1000443,Ivo Willems,S20,,1,,,,,,,,,,,,,,,,,
1000383,Willie Weber,S20,,1,,,,,,,,,,,,,,,,,
1000477,Jareth Sto Helit,S20,,1,,,,,,,,,,,,,,,,,
1100056,Lauris Prikulis,S20,,1,,,,,,,,,,,,,,,,,
1000626,Carter O'Callahan,S20,,,1,,,,,,,,,,,,,,,,
1000776,Oliver Pettyfer,S20,,,1,,,,,,,,,,,,,,,,
1000652,Arthur Grosberg,S20,,,1,,,,,,,,,,,,,,,,
1000516,Roman Schultz,S20,,,1,,,,,,,,,,,,,,,,
1000689,Azriel Stryfe,S20,,,1,,,,,,,,,,,,,,,,
1100074,Dymo Ranjan,S20,,,1,,,,,,,,,,,,,,,,
1000365,Joe McKeil,S21,,,,,,,,0,,,,,,,,,,,
1100065,Jordin FourFour,S21,,,,,,,,1,,,,,,,,,,,
1000816,Friedrich Muller,S21,,,,,,,,,1,,,,,,,,,,
1000602,Chuck Winnfield,S21,,,,,,,,,0,,,,,,,,,,
1000791,Pedro Sarantez,S21,,,,,,,,,0,,,,,,,,,,
1000941,Taylor McDavid,S21,,,,,,,,,,1,,,,,,,,,
1000626,Carter O'Callahan,S21,,,,,,,,,,0,,,,,,,,,
1000315,David Winter,S21,,,,,,,,,,0,,,,,,,,,
1100065,Jordin FourFour,S21,,,,,,,,,,,1,,,,,,,,
1100056,Lauris Prikulis,S21,,,,,,,,,,,0,,,,,,,,
1100066,Dustin Rose,S21,,,,,,,,,,,0,,,,,,,,
1000825,Bryson Thomaz,S21,,,,,,,,,,,,0,,,,,,,
1000828,Chuck Goody,S21,,,,,,,,,,,,0,,,,,,,
1000809,Griffin Simons,S21,,,,,,,,,,,,1,,,,,,,
1000452,Chris Partlow,S21,,,,,,,,,,,,,0,,,,,,
1000602,Chuck Winnfield,S21,,,,,,,,,,,,,1,,,,,,
1000493,Brandon Cant,S21,,,,,,,,,,,,,0,,,,,,
1000626,Carter O'Callahan,S21,,,,,,,,,,,,,,0,,,,,
1000941,Taylor McDavid,S21,,,,,,,,,,,,,,1,,,,,
1000355,Emma Watson,S21,,,,,,,,,,,,,,0,,,,,
1000451,Logan Valentine,S21,,,,,,,,,,,,,,,1,,,,
1100066,Dustin Rose,S21,,,,,,,,,,,,,,,,1,,,
1000713,Magnus Jakobsen,S21,,,,,,,,,,,,,,,,,1,,
1000941,Taylor McDavid,S21,,,,,,,,,,,,,,,,,,1,
1000941,Taylor McDavid,S21,,,,,,,,,,,,,,,,,,,1
1000941,Taylor McDavid,S21,,,,,,1,,,,,,,,,,,,,
1000786,Anton Gustafsson,S21,,,,,,1,,,,,,,,,,,,,
1000853,Nick Carlzner,S21,,,,,,1,,,,,,,,,,,,,
1000717,Chico Salmon,S21,,,,,,1,,,,,,,,,,,,,
1000811,Liam Kinsler,S21,,,,,,1,,,,,,,,,,,,,
1000276,Brendan Gibbon,S21,,,,,,1,,,,,,,,,,,,,
1000745,Hermione Granger,S21,,,,,,1,,,,,,,,,,,,,
1000688,Alexandre Daigle,S21,,,,,,1,,,,,,,,,,,,,
1000629,Lionel Byrde,S21,,,,,,1,,,,,,,,,,,,,
1000661,Mikhail Krivokrasov,S21,,,,,,1,,,,,,,,,,,,,
1000698,Bradley Wingels,S21,,,,,,1,,,,,,,,,,,,,
1000642,Computer Stark,S21,,,,,,1,,,,,,,,,,,,,
1000547,Shawn Velevra,S21,,,,,,1,,,,,,,,,,,,,
1000452,Chris Partlow,S21,,,,,,1,,,,,,,,,,,,,
1000651,Jim Lahey,S21,,,,,,1,,,,,,,,,,,,,
1000721,Xavier Gauthier,S21,,,,,,1,,,,,,,,,,,,,
1000692,Maxim Horvat,S21,,,,,,1,,,,,,,,,,,,,
1100065,Jordin FourFour,S21,,,,,,1,,,,,,,,,,,,,
1100029,Jonas Gustavo,S21,,,,,,1,,,,,,,,,,,,,
1000713,Magnus Jakobsen,S21,1,,,,,,,,,,,,,,,,,,
1000941,Taylor McDavid,S21,1,,,,,,,,,,,,,,,,,,
1000603,Daniel Merica,S21,1,,,,,,,,,,,,,,,,,,
1000602,Chuck Winnfield,S21,1,,,,,,,,,,,,,,,,,,
1000452,Chris Partlow,S21,1,,,,,,,,,,,,,,,,,,
1100065,Jordin FourFour,S21,1,,,,,,,,,,,,,,,,,,
1000547,Shawn Velevra,S21,,1,,,,,,,,,,,,,,,,,
1000626,Carter O'Callahan,S21,,1,,,,,,,,,,,,,,,,,
1000315,David Winter,S21,,1,,,,,,,,,,,,,,,,,
1000493,Brandon Cant,S21,,1,,,,,,,,,,,,,,,,,
1000383,Willie Weber,S21,,1,,,,,,,,,,,,,,,,,
1100066,Dustin Rose,S21,,1,,,,,,,,,,,,,,,,,
1000443,Ivo Willems,S21,,,1,,,,,,,,,,,,,,,,
1000365,Joe McKeil,S21,,,1,,,,,,,,,,,,,,,,
1000426,Armin Brovalchuk,S21,,,1,,,,,,,,,,,,,,,,
1000828,Chuck Goody,S21,,,1,,,,,,,,,,,,,,,,
1000692,Maxim Horvat,S21,,,1,,,,,,,,,,,,,,,,
1100079,Colin Schmidt,S21,,,1,,,,,,,,,,,,,,,,
1100060,C.J. James,S22,,,,,,,,0,,,,,,,,,,,
1000603,Daniel Merica,S22,,,,,,,,0,,,,,,,,,,,
1000860,Tommy Creller,S22,,,,,,,,1,,,,,,,,,,,
1000759,Roy Razin,S22,,,,,,,,,1,,,,,,,,,,
1000790,Nicholas Flamel,S22,,,,,,,,,0,,,,,,,,,,
1000769,Jonathan Kane,S22,,,,,,,,,0,,,,,,,,,,
1000626,Carter O'Callahan,S22,,,,,,,,,,0,,,,,,,,,
1000769,Jonathan Kane,S22,,,,,,,,,,1,,,,,,,,,
1000603,Daniel Merica,S22,,,,,,,,,,0,,,,,,,,,
1100056,Lauris Prikulis,S22,,,,,,,,,,,1,,,,,,,,
1100066,Dustin Rose,S22,,,,,,,,,,,0,,,,,,,,
1100057,Jermaine Tennyson,S22,,,,,,,,,,,0,,,,,,,,
1000880,Etienne Modano,S22,,,,,,,,,,,,0,,,,,,,
1000895,Rembrandt Q. Einstein,S22,,,,,,,,,,,,0,,,,,,,
1000869,Patrik Satan,S22,,,,,,,,,,,,1,,,,,,,
1000452,Chris Partlow,S22,,,,,,,,,,,,,0,,,,,,
1000383,Willie Weber,S22,,,,,,,,,,,,,0,,,,,,
1000759,Roy Razin,S22,,,,,,,,,,,,,1,,,,,,
1100056,Lauris Prikulis,S22,,,,,,,,,,,,,,1,,,,,
1000763,Vidrik Onoprienko,S22,,,,,,,,,,,,,,0,,,,,
1000613,Brian Morley,S22,,,,,,,,,,,,,,0,,,,,
1000818,Bojo Biscuit,S22,,,,,,,,,,,,,,,1,,,,
1100057,Jermaine Tennyson,S22,,,,,,,,,,,,,,,,1,,,
1000613,Brian Morley,S22,,,,,,,,,,,,,,,,,1,,
1000613,Brian Morley,S22,,,,,,,,,,,,,,,,,,1,
1100056,Lauris Prikulis,S22,,,,,,,,,,,,,,,,,,,1
1000426,Armin Brovalchuk,S22,,,,,,1,,,,,,,,,,,,,
1000396,Bryan Whisonant,S22,,,,,,1,,,,,,,,,,,,,
1000828,Chuck Goody,S22,,,,,,1,,,,,,,,,,,,,
1000471,Chris Serpe,S22,,,,,,1,,,,,,,,,,,,,
1100060,C.J. James,S22,,,,,,1,,,,,,,,,,,,,
1000788,"Clyde ""Shadow"" Arrowny",S22,,,,,,1,,,,,,,,,,,,,
1000859,Colt Constantine,S22,,,,,,1,,,,,,,,,,,,,
1000603,Daniel Merica,S22,,,,,,1,,,,,,,,,,,,,
1100062,Eric White,S22,,,,,,1,,,,,,,,,,,,,
1000849,Jamie Hawkins,S22,,,,,,1,,,,,,,,,,,,,
1000451,Logan Valentine,S22,,,,,,1,,,,,,,,,,,,,
1000702,Matej Stransky,S22,,,,,,1,,,,,,,,,,,,,
1000543,Nathan Wong,S22,,,,,,1,,,,,,,,,,,,,
1000759,Roy Razin,S22,,,,,,1,,,,,,,,,,,,,
1000710,Thor Ludvigsen,S22,,,,,,1,,,,,,,,,,,,,
1000860,Tommy Creller,S22,,,,,,1,,,,,,,,,,,,,
1000730,Volker Bayer-Holtby,S22,,,,,,1,,,,,,,,,,,,,
1000626,Carter O'Callahan,S22,1,,,,,,,,,,,,,,,,,,
1000613,Brian Morley,S22,1,,,,,,,,,,,,,,,,,,
1000603,Daniel Merica,S22,1,,,,,,,,,,,,,,,,,,
1000759,Roy Razin,S22,1,,,,,,,,,,,,,,,,,,
1000383,Willie Weber,S22,1,,,,,,,,,,,,,,,,,,
1100056,Lauris Prikulis,S22,1,,,,,,,,,,,,,,,,,,
1000709,Roberts Birkavs,S22,,1,,,,,,,,,,,,,,,,,
1000763,Vidrik Onoprienko,S22,,1,,,,,,,,,,,,,,,,,
1000685,Niklas Stryker,S22,,1,,,,,,,,,,,,,,,,,
1000805,Valterri Bottas,S22,,1,,,,,,,,,,,,,,,,,
1000629,Lionel Byrde,S22,,1,,,,,,,,,,,,,,,,,
1100066,Dustin Rose,S22,,1,,,,,,,,,,,,,,,,,
1000426,Armin Brovalchuk,S22,,,1,,,,,,,,,,,,,,,,
1000769,Jonathan Kane,S22,,,1,,,,,,,,,,,,,,,,
1000421,Phil Schenn,S22,,,1,,,,,,,,,,,,,,,,
1000452,Chris Partlow,S22,,,1,,,,,,,,,,,,,,,,
1000742,Marlo Stanfield,S22,,,1,,,,,,,,,,,,,,,,
1100057,Jermaine Tennyson,S22,,,1,,,,,,,,,,,,,,,,
1000837,Blake Sherrill,S23,,,,,,,,0,,,,,,,,,,,
1100057,Jermaine Tennyson,S23,,,,,,,,1,,,,,,,,,,,
1000359,Yousuf Scherbluk,S23,,,,,,,,,0,,,,,,,,,,
1000670,Emils Vilmenietis,S23,,,,,,,,,1,,,,,,,,,,
1000763,Vidrik Onoprienko,S23,,,,,,,,,,1,,,,,,,,,
1000613,Brian Morley,S23,,,,,,,,,,0,,,,,,,,,
1000737,Esa Anrikkanen,S23,,,,,,,,,,0,,,,,,,,,
1100060,C.J. James,S23,,,,,,,,,,,0,,,,,,,,
1100077,Jackson Weekes,S23,,,,,,,,,,,0,,,,,,,,
1100057,Jermaine Tennyson,S23,,,,,,,,,,,1,,,,,,,,
1000911,Drew Myers,S23,,,,,,,,,,,,1,,,,,,,
1000378,Darian Scherbluk,S23,,,,,,,,,,,,,0,,,,,,
1000452,Chris Partlow,S23,,,,,,,,,,,,,0,,,,,,
1000828,Chuck Goody,S23,,,,,,,,,,,,,1,,,,,,
1000713,Magnus Jakobsen,S23,,,,,,,,,,,,,,1,,,,,
1000763,Vidrik Onoprienko,S23,,,,,,,,,,,,,,0,,,,,
1000613,Brian Morley,S23,,,,,,,,,,,,,,0,,,,,
1000775,Kaspars Tsizling,S23,,,,,,,,,,,,,,,1,,,,
1100057,Jermaine Tennyson,S23,,,,,,,,,,,,,,,,1,,,
1000713,Magnus Jakobsen,S23,,,,,,,,,,,,,,,,,1,,
1000763,Vidrik Onoprienko,S23,,,,,,,,,,,,,,,,,1,,
1000713,Magnus Jakobsen,S23,,,,,,,,,,,,,,,,,,1,
1000763,Vidrik Onoprienko,S23,,,,,,,,,,,,,,,,,,,1
1000837,Blake Sherrill,S23,,,,,,1,,,,,,,,,,,,,
1000349,Chris McZehrl,S23,,,,,,1,,,,,,,,,,,,,
1000493,Brandon Cant,S23,,,,,,1,,,,,,,,,,,,,
1000833,Dean Colt,S23,,,,,,1,,,,,,,,,,,,,
1000548,Alexey Kovalenko,S23,,,,,,1,,,,,,,,,,,,,
1000626,Carter O'Callahan,S23,,,,,,1,,,,,,,,,,,,,
1000799,Benjamin Reid,S23,,,,,,1,,,,,,,,,,,,,
1000840,Nathan Russell,S23,,,,,,1,,,,,,,,,,,,,
1000798,Sam Samsinov,S23,,,,,,1,,,,,,,,,,,,,
1000421,Phil Schenn,S23,,,,,,1,,,,,,,,,,,,,
1100057,Jermaine Tennyson,S23,,,,,,1,,,,,,,,,,,,,
1000775,Kaspars Tsizling,S23,,,,,,1,,,,,,,,,,,,,
1000771,Marek Vyskoc,S23,,,,,,1,,,,,,,,,,,,,
1000383,Willie Weber,S23,,,,,,1,,,,,,,,,,,,,
1000801,Niklas Wikstrom,S23,,,,,,1,,,,,,,,,,,,,
1000873,Charlie Winchester,S23,,,,,,1,,,,,,,,,,,,,
1100048,Cyan Winters,S23,,,,,,1,,,,,,,,,,,,,
1000359,Yousuf Scherbluk,S23,1,,,,,,,,,,,,,,,,,,
1000763,Vidrik Onoprienko,S23,1,,,,,,,,,,,,,,,,,,
1000713,Magnus Jakobsen,S23,1,,,,,,,,,,,,,,,,,,
1000378,Darian Scherbluk,S23,1,,,,,,,,,,,,,,,,,,
1000828,Chuck Goody,S23,1,,,,,,,,,,,,,,,,,,
1100057,Jermaine Tennyson,S23,1,,,,,,,,,,,,,,,,,,
1000709,Roberts Birkavs,S23,,1,,,,,,,,,,,,,,,,,
1000613,Brian Morley,S23,,1,,,,,,,,,,,,,,,,,
1000685,Niklas Stryker,S23,,1,,,,,,,,,,,,,,,,,
1000452,Chris Partlow,S23,,1,,,,,,,,,,,,,,,,,
1000602,Chuck Winnfield,S23,,1,,,,,,,,,,,,,,,,,
1100060,C.J. James,S23,,1,,,,,,,,,,,,,,,,,
1000680,Jarkko Kallestrom,S23,,,1,,,,,,,,,,,,,,,,
1000670,Emils Vilmenietis,S23,,,1,,,,,,,,,,,,,,,,
1000791,Pedro Sarantez,S23,,,1,,,,,,,,,,,,,,,,
1000692,Maxim Horvat,S23,,,1,,,,,,,,,,,,,,,,
1000606,Ondrej Ravchitikov,S23,,,1,,,,,,,,,,,,,,,,
1100077,Jackson Weekes,S23,,,1,,,,,,,,,,,,,,,,
1000892,Ales Smirnov,S23,,,,1,,,,,,,,,,,,,,,
1000902,Steve Linkos,S23,,,,1,,,,,,,,,,,,,,,
1000900,Jigsaw McGraw,S23,,,,1,,,,,,,,,,,,,,,
1000911,Drew Myers,S23,,,,1,,,,,,,,,,,,,,,
1000904,Oferyn Martell,S23,,,,1,,,,,,,,,,,,,,,
1100087,Mark Harter,S23,,,,1,,,,,,,,,,,,,,,
1000613,Brian Morley,S24,,,,,,,,0,,,,,,,,,,,
1000660,Riko Muerto,S24,,,,,,,,0,,,,,,,,,,,
1000809,Griffin Simons,S24,,,,,,,,1,,,,,,,,,,,
1000835,Alonzo Garbanzo,S24,,,,,,,,,1,,,,,,,,,,
1000805,Valterri Bottas,S24,,,,,,,,,0,,,,,,,,,,
1100077,Jackson Weekes,S24,,,,,,,,,0,,,,,,,,,,
1000717,Chico Salmon,S24,,,,,,,,,,0,,,,,,,,,
1000941,Taylor McDavid,S24,,,,,,,,,,1,,,,,,,,,
1000613,Brian Morley,S24,,,,,,,,,,0,,,,,,,,,
1100060,C.J. James,S24,,,,,,,,,,,0,,,,,,,,
1100077,Jackson Weekes,S24,,,,,,,,,,,1,,,,,,,,
1100065,Jordin FourFour,S24,,,,,,,,,,,0,,,,,,,,
1000920,Connor O'Reilly,S24,,,,,,,,,,,,0,,,,,,,
1000932,Lukas Johnson,S24,,,,,,,,,,,,0,,,,,,,
1100086,Valdermorts Karlensons,S24,,,,,,,,,,,,1,,,,,,,
1000835,Alonzo Garbanzo,S24,,,,,,,,,,,,,0,,,,,,
1000378,Darian Scherbluk,S24,,,,,,,,,,,,,1,,,,,,
1000805,Valterri Bottas,S24,,,,,,,,,,,,,0,,,,,,
1000717,Chico Salmon,S24,,,,,,,,,,,,,,0,,,,,
1100077,Jackson Weekes,S24,,,,,,,,,,,,,,1,,,,,
1000941,Taylor McDavid,S24,,,,,,,,,,,,,,0,,,,,
1000775,Kaspars Tsizling,S24,,,,,,,,,,,,,,,1,,,,
1100077,Jackson Weekes,S24,,,,,,,,,,,,,,,,1,,,
1000613,Brian Morley,S24,,,,,,,,,,,,,,,,,1,,
1000941,Taylor McDavid,S24,,,,,,,,,,,,,,,,,,1,
1100077,Jackson Weekes,S24,,,,,,,,,,,,,,,,,,,1
1001003,Patrick Brumm,S24,,,,,,1,,,,,,,,,,,,,
1000618,Gabriel DuJardin,S24,,,,,,1,,,,,,,,,,,,,
1000959,Brandon Girard,S24,,,,,,1,,,,,,,,,,,,,
1100070,Gustav Grimm,S24,,,,,,1,,,,,,,,,,,,,
1000652,Arthur Grosberg,S24,,,,,,1,,,,,,,,,,,,,
1000863,Jackson Hauke,S24,,,,,,1,,,,,,,,,,,,,
1002763,Janis Krumins,S24,,,,,,1,,,,,,,,,,,,,
1000672,Kevin Marleau,S24,,,,,,1,,,,,,,,,,,,,
1000728,Simeon Mars III,S24,,,,,,1,,,,,,,,,,,,,
1000660,Riko Muerto,S24,,,,,,1,,,,,,,,,,,,,
1000887,Bubba Nuck,S24,,,,,,1,,,,,,,,,,,,,
1000544,Claude Perron,S24,,,,,,1,,,,,,,,,,,,,
1000809,Griffin Simons,S24,,,,,,1,,,,,,,,,,,,,
1000787,Tyler Stropko,S24,,,,,,1,,,,,,,,,,,,,
1100080,Jakob Tanner,S24,,,,,,1,,,,,,,,,,,,,
1000810,Franklin Trey,S24,,,,,,1,,,,,,,,,,,,,
1000908,Kian Hamilton,S24,,,,,,1,,,,,,,,,,,,,
1000882,David Webb,S24,,,,,,1,,,,,,,,,,,,,
1000941,Taylor McDavid,S24,1,,,,,,,,,,,,,,,,,,
1000613,Brian Morley,S24,1,,,,,,,,,,,,,,,,,,
1000776,Oliver Pettyfer,S24,1,,,,,,,,,,,,,,,,,,
1000378,Darian Scherbluk,S24,1,,,,,,,,,,,,,,,,,,
1000547,Shawn Velevra,S24,1,,,,,,,,,,,,,,,,,,
1100077,Jackson Weekes,S24,1,,,,,,,,,,,,,,,,,,
1000717,Chico Salmon,S24,,1,,,,,,,,,,,,,,,,,
1000763,Vidrik Onoprienko,S24,,1,,,,,,,,,,,,,,,,,
1000832,Jed Lloren,S24,,1,,,,,,,,,,,,,,,,,
1000805,Valterri Bottas,S24,,1,,,,,,,,,,,,,,,,,
1000835,Alonzo Garbanzo,S24,,1,,,,,,,,,,,,,,,,,
1100060,C.J. James,S24,,1,,,,,,,,,,,,,,,,,
1000809,Griffin Simons,S24,,,1,,,,,,,,,,,,,,,,
1000846,Yuri Boyka,S24,,,1,,,,,,,,,,,,,,,,
1000685,Niklas Stryker,S24,,,1,,,,,,,,,,,,,,,,
1000452,Chris Partlow,S24,,,1,,,,,,,,,,,,,,,,
1000824,Mikko Koskinen,S24,,,1,,,,,,,,,,,,,,,,
1100065,Jordin FourFour,S24,,,1,,,,,,,,,,,,,,,,
1000914,Schnitinfritz Jagr,S24,,,,1,,,,,,,,,,,,,,,
1000933,David Benson,S24,,,,1,,,,,,,,,,,,,,,
1000926,Asborn Alexanderson,S24,,,,1,,,,,,,,,,,,,,,
1000932,Lukas Johnson,S24,,,,1,,,,,,,,,,,,,,,
1000920,Connor O'Reilly,S24,,,,1,,,,,,,,,,,,,,,
1100086,Valdermorts Karlensons,S24,,,,1,,,,,,,,,,,,,,,
1000854,Michael J Caboose,S24,,,,,,1,,,,,,,,,,,,,
1000856,Rider Clitsome,S24,,,,,,1,,,,,,,,,,,,,
1100056,Lauris Prikulis,S25,,,,,,,,0,,,,,,,,,,,
1100079,Colin Schmidt,S25,,,,,,,,0,,,,,,,,,,,
1000763,Vidrik Onoprienko,S25,,,,,,,,1,,,,,,,,,,,
1000878,Pierre-Luc Laflamme,S25,,,,,,,,,1,,,,,,,,,,
1000048,Sean Leonidas,S25,,,,,,,,,0,,,,,,,,,,
1000916,Luka Zaitsev,S25,,,,,,,,,0,,,,,,,,,,
1000717,Chico Salmon,S25,,,,,,,,,,1,,,,,,,,,
1000941,Taylor McDavid,S25,,,,,,,,,,0,,,,,,,,,
1000845,Kristian Eriksson,S25,,,,,,,,,,0,,,,,,,,,
1100060,C.J. James,S25,,,,,,,,,,,0,,,,,,,,
1100077,Jackson Weekes,S25,,,,,,,,,,,0,,,,,,,,
1100056,Lauris Prikulis,S25,,,,,,,,,,,1,,,,,,,,
1000972,Buster Killington,S25,,,,,,,,,,,,0,,,,,,,
1000945,Reginald Howard,S25,,,,,,,,,,,,0,,,,,,,
1000971,Pal Vikingstod,S25,,,,,,,,,,,,1,,,,,,,
1000805,Valterri Bottas,S25,,,,,,,,,,,,,1,,,,,,
1000818,Bojo Biscuit,S25,,,,,,,,,,,,,0,,,,,,
1000803,Sachimo Zoidberg,S25,,,,,,,,,,,,,0,,,,,,
1000717,Chico Salmon,S25,,,,,,,,,,,,,,1,,,,,
1000763,Vidrik Onoprienko,S25,,,,,,,,,,,,,,0,,,,,
1000811,Liam Kinsler,S25,,,,,,,,,,,,,,0,,,,,
1000775,Kaspars Tsizling,S25,,,,,,,,,,,,,,,1,,,,
1100056,Lauris Prikulis,S25,,,,,,,,,,,,,,,,1,,,
1000763,Vidrik Onoprienko,S25,,,,,,,,,,,,,,,,,1,,
1000717,Chico Salmon,S25,,,,,,,,,,,,,,,,,,1,
1000717,Chico Salmon,S25,,,,,,,,,,,,,,,,,,,1
1000943,Big Manius,S25,,,,,,1,,,,,,,,,,,,,
1000917,Bryce Collins,S25,,,,,,1,,,,,,,,,,,,,
1000911,Drew Myers,S25,,,,,,1,,,,,,,,,,,,,
1000867,Elyk,S25,,,,,,1,,,,,,,,,,,,,
1000670,Emils Vilmenietis,S25,,,,,,1,,,,,,,,,,,,,
1000736,Jamers Both,S25,,,,,,1,,,,,,,,,,,,,
1000819,Jed Hackert,S25,,,,,,1,,,,,,,,,,,,,
1000953,Jordan Uptuck,S25,,,,,,1,,,,,,,,,,,,,
1000955,Mitchell Dambach,S25,,,,,,1,,,,,,,,,,,,,
1000869,Patrik Satan,S25,,,,,,1,,,,,,,,,,,,,
1000895,Rembrandt Q. Einstein,S25,,,,,,1,,,,,,,,,,,,,
1000902,Steve Linkos,S25,,,,,,1,,,,,,,,,,,,,
1000941,Taylor McDavid,S25,,,,,,1,,,,,,,,,,,,,
1000787,Tyler Stropko,S25,,,,,,1,,,,,,,,,,,,,
1000763,Vidrik Onoprienko,S25,,,,,,1,,,,,,,,,,,,,
1100056,Lauris Prikulis,S25,,,,,,1,,,,,,,,,,,,,
1100085,Rob Pressen,S25,,,,,,1,,,,,,,,,,,,,
1000717,Chico Salmon,S25,1,,,,,,,,,,,,,,,,,,
1000609,Steven Jalopski,S25,1,,,,,,,,,,,,,,,,,,
1000845,Kristian Eriksson,S25,1,,,,,,,,,,,,,,,,,,
1000805,Valterri Bottas,S25,1,,,,,,,,,,,,,,,,,,
1000803,Sachimo Zoidberg,S25,1,,,,,,,,,,,,,,,,,,
1100056,Lauris Prikulis,S25,1,,,,,,,,,,,,,,,,,,
1000763,Vidrik Onoprienko,S25,,1,,,,,,,,,,,,,,,,,
1000840,Nathan Russell,S25,,1,,,,,,,,,,,,,,,,,
1000760,Chara Brojled,S25,,1,,,,,,,,,,,,,,,,,
1000645,Kriss Labsvards,S25,,1,,,,,,,,,,,,,,,,,
1000799,Benjamin Reid,S25,,1,,,,,,,,,,,,,,,,,
1100077,Jackson Weekes,S25,,1,,,,,,,,,,,,,,,,,
1000811,Liam Kinsler,S25,,,1,,,,,,,,,,,,,,,,
1000941,Taylor McDavid,S25,,,1,,,,,,,,,,,,,,,,
1000685,Niklas Stryker,S25,,,1,,,,,,,,,,,,,,,,
1000818,Bojo Biscuit,S25,,,1,,,,,,,,,,,,,,,,
1000383,Willie Weber,S25,,,1,,,,,,,,,,,,,,,,
1100060,C.J. James,S25,,,1,,,,,,,,,,,,,,,,
1000972,Buster Killington,S25,,,,1,,,,,,,,,,,,,,,
1000945,Reginald Howard,S25,,,,1,,,,,,,,,,,,,,,
1000957,Alex Mack,S25,,,,1,,,,,,,,,,,,,,,
1000971,Pal Vikingstod,S25,,,,1,,,,,,,,,,,,,,,
1001001,Vladimir Lidstrom,S25,,,,1,,,,,,,,,,,,,,,
1100096,Nikita Nevzorov,S25,,,,1,,,,,,,,,,,,,,,
1100080,Jakob Tanner,S26,,,,,,,,0,,,,,,,,,,,
1000856,Rider Clitsome,S26,,,,,,,,0,,,,,,,,,,,
1000809,Griffin Simons,S26,,,,,,,,1,,,,,,,,,,,
1000943,Big Manius,S26,,,,,,,,,1,,,,,,,,,,
1000871,Chernika Banananov,S26,,,,,,,,,0,,,,,,,,,,
1000908,Kian Hamilton,S26,,,,,,,,,0,,,,,,,,,,
1000871,Chernika Banananov,S26,,,,,,,,,,1,,,,,,,,,
